St.no;YEAR;MONTH;DAY;Time;DirectionDeg;Speedmps;TempC;Pptmm;Humidpercen;Snowdepthcm
18700;2015;5;3;11;125;2.4;9.2;0;41; 
18700;2015;5;3;12;108;1.8;9.7;0;40; 
18700;2015;5;3;13;175;2.3;12.4;0;34; 
18700;2015;5;3;14;267;2.9;13.7;0;32; 
18700;2015;5;3;15;235;2.7;13.5;0;29; 
18700;2015;5;3;16;247;2.3;13.1;0.1;32; 
18700;2015;5;3;17;69;2;11.9;0;35; 
18700;2015;5;3;18;115;2.9;11.1;0;38; 
18700;2015;5;3;19;130;2.4;10.9;0;40; 
18700;2015;5;3;20;92;2.9;10.4;0;43; 
18700;2015;5;3;21;61;1.5;9;0;49; 
18700;2015;5;3;22;27;3.2;7.5;0;58; 
18700;2015;5;3;23;27;3.3;7.4;0;59; 
18700;2015;5;3;24;31;3.2;7.5;0;55; 
18700;2015;5;4;1;25;5.2;7.3;0;55; 
18700;2015;5;4;2;29;4.7;7.5;0;55; 
18700;2015;5;4;3;30;3.2;7.2;0;60; 
18700;2015;5;4;4;45;3;7.2;0;60; 
18700;2015;5;4;5;41;3.8;6.8;0;64; 
18700;2015;5;4;6;61;5.1;7.4;0;60; 
18700;2015;5;4;7;69;4.7;7.6;0;61;.
18700;2015;5;4;8;70;3.7;6.9;0;72; 
18700;2015;5;4;9;66;4.4;5.9;0.5;84; 
18700;2015;5;4;10;54;5.7;5.5;0.8;86; 
18700;2015;5;4;11;53;4;5.7;1.6;87; 
18700;2015;5;4;12;54;4;6;0.5;87; 
18700;2015;5;4;13;52;4.7;6.4;1.2;87; 
18700;2015;5;4;14;38;4;6.8;0.3;88; 
18700;2015;5;4;15;15;4.3;6.7;0.1;90; 
18700;2015;5;4;16;16;3.4;7;0;90; 
18700;2015;5;4;17;13;3.9;7.1;0;90; 
18700;2015;5;4;18;17;3.9;7.1;0;90; 
18700;2015;5;4;19;19;2.2;7.2;0;89; 
18700;2015;5;4;20;29;1.7;7.1;0;89; 
18700;2015;5;4;21;29;0.8;6.9;0;89; 
18700;2015;5;4;22;46;0.7;6.9;0;89; 
18700;2015;5;4;23;35;0.7;6.7;0;90; 
18700;2015;5;4;24;41;1;6.6;0;90; 
18700;2015;5;5;1;42;1.3;6.4;0;89; 
18700;2015;5;5;2;24;2;6.2;0;87; 
18700;2015;5;5;3;37;2.5;6.2;0;87; 
18700;2015;5;5;4;38;2.1;6.1;0;87; 
18700;2015;5;5;5;36;1.6;6.3;0;86; 
18700;2015;5;5;6;32;2.2;6.4;0;85; 
18700;2015;5;5;7;32;3;6.8;0;84;.
18700;2015;5;5;8;33;3.2;7.3;0;84; 
18700;2015;5;5;9;30;4.2;7.4;0;85; 
18700;2015;5;5;10;36;4.2;7.6;0;86; 
18700;2015;5;5;11;43;4;7.6;0.1;90; 
18700;2015;5;5;12;41;4.5;8.8;0;88; 
18700;2015;5;5;13;38;3.7;9.9;0;85; 
18700;2015;5;5;14;52;4.1;10.3;0;84; 
18700;2015;5;5;15;57;3.7;9.9;0.5;89; 
18700;2015;5;5;16;62;5.8;10.3;0.4;88; 
18700;2015;5;5;17;54;5.6;10.5;1.2;89; 
18700;2015;5;5;18;57;5.7;10.7;1.4;90; 
18700;2015;5;5;19;58;5.4;11.2;0.5;90; 
18700;2015;5;5;20;56;3.4;11.1;0.7;93; 
18700;2015;5;5;21;49;2.1;11.1;3.6;95; 
18700;2015;5;5;22;54;1.1;11.1;2.5;96; 
18700;2015;5;5;23;42;1.4;11.2;3.1;97; 
18700;2015;5;5;24;123;1.6;11.4;0.5;97; 
18700;2015;5;6;1;190;2.2;11.1;0.2;97; 
18700;2015;5;6;2;183;3.8;10.8;0;97; 
18700;2015;5;6;3;185;3.7;9.9;0;98; 
18700;2015;5;6;4;177;3.5;9.1;0;98; 
18700;2015;5;6;5;195;1.9;9.1;0.3;98; 
18700;2015;5;6;6;187;3;9.4;0;98; 
18700;2015;5;6;7;197;3.4;11;0;88;.
18700;2015;5;6;8;201;3.9;11.7;0;79; 
18700;2015;5;6;9;202;4.8;11.9;0;74; 
18700;2015;5;6;10;193;4.3;12.8;0;71; 
18700;2015;5;6;11;181;6.3;12.1;0;74; 
18700;2015;5;6;12;182;6;12.1;0;74; 
18700;2015;5;6;13;187;5.5;12.2;0;72; 
18700;2015;5;6;14;186;6.1;12.5;0;68; 
18700;2015;5;6;15;186;5.2;12.2;0;69; 
18700;2015;5;6;16;189;7;12.6;0;67; 
18700;2015;5;6;17;188;6.2;12.1;0;69; 
18700;2015;5;6;18;181;6.6;11.2;0;75; 
18700;2015;5;6;19;197;5.3;10.5;0;78; 
18700;2015;5;6;20;188;4.3;9.6;0;84; 
18700;2015;5;6;21;186;4;9.1;0;88; 
18700;2015;5;6;22;175;3.7;8.8;0;87; 
18700;2015;5;6;23;175;4.4;8.9;0;86; 
18700;2015;5;6;24;164;2.9;8.9;0;88; 
18700;2015;5;7;1;171;3.3;8.5;0.7;92; 
18700;2015;5;7;2;107;1.4;8.3;0.4;91; 
18700;2015;5;7;3;133;1.8;8.5;0;87; 
18700;2015;5;7;4;137;1;6.9;3.7;94; 
18700;2015;5;7;5;69;1.8;6.8;2.4;94; 
18700;2015;5;7;6;44;2.2;7.5;0;93; 
18700;2015;5;7;7;120;2.3;8.3;0.2;92;.
18700;2015;5;7;8;67;1.8;8.6;0.3;88; 
18700;2015;5;7;9;130;3.1;8.8;0.1;85; 
18700;2015;5;7;10;111;2.9;8.5;0.4;83; 
18700;2015;5;7;11;60;2.9;8.3;0.7;86; 
18700;2015;5;7;12;336;2.5;8;0.6;91; 
18700;2015;5;7;13;260;1.7;10.3;2.3;88; 
18700;2015;5;7;14;196;1.5;10.1;0;86; 
18700;2015;5;7;15;212;2.6;9.7;0.1;90; 
18700;2015;5;7;16;208;1.8;9.8;0.1;90; 
18700;2015;5;7;17;217;3;10.1;0.1;87; 
18700;2015;5;7;18;267;2.3;8.7;0.5;88; 
18700;2015;5;7;19;231;3;10.1;0;78; 
18700;2015;5;7;20;226;2.4;8;0;90; 
18700;2015;5;7;21;217;2.4;6.9;0;95; 
18700;2015;5;7;22;207;1.7;5.4;0;94; 
18700;2015;5;7;23;4;0.5;4.4;0;95; 
18700;2015;5;7;24;254;1.6;3.1;0;95; 
18700;2015;5;8;1;64;0.4;2.8;0;93; 
18700;2015;5;8;2;306;1.1;2.1;0;95; 
18700;2015;5;8;3;9;0.7;1.6;0;94; 
18700;2015;5;8;4;34;0.6;1.1;0;94; 
18700;2015;5;8;5;358;0.7;1.4;0;93; 
18700;2015;5;8;6;285;0.4;4.9;0;81; 
18700;2015;5;8;7;221;3.1;7.1;0;66;.
18700;2015;5;8;8;219;4.1;9.4;0;50; 
18700;2015;5;8;9;272;4.6;10.4;0;46; 
18700;2015;5;8;10;265;5.7;11.3;0;38; 
18700;2015;5;8;11;256;4.4;13;0;37; 
18700;2015;5;8;12;250;4.9;12.6;0;37; 
18700;2015;5;8;13;258;5.4;12.4;0;31; 
18700;2015;5;8;14;264;5.5;12.8;0;27; 
18700;2015;5;8;15;261;6.3;12.8;0;27; 
18700;2015;5;8;16;268;6.4;12.4;0;30; 
18700;2015;5;8;17;276;5.7;11.7;0;30; 
18700;2015;5;8;18;274;6.1;11.2;0;32; 
18700;2015;5;8;19;277;5;10.1;0;34; 
18700;2015;5;8;20;273;4.9;8.5;0;40; 
18700;2015;5;8;21;292;2.1;6.8;0;46; 
18700;2015;5;8;22;249;2.7;5.2;0;51; 
18700;2015;5;8;23;203;2.4;4.6;0;53; 
18700;2015;5;8;24;261;2.7;4.1;0;55; 
18700;2015;5;9;1;250;1.8;2.9;0;58; 
18700;2015;5;9;2;215;2.1;1.8;0;66; 
18700;2015;5;9;3;326;0.9;0.2;0;78; 
18700;2015;5;9;4;29;2.2;0.4;0;75; 
18700;2015;5;9;5;31;1.4;0.6;0;74; 
18700;2015;5;9;6;58;0.4;3.5;0;61; 
18700;2015;5;9;7;173;1.2;6.2;0;51;.
18700;2015;5;9;8;210;1.7;7.5;0;50; 
18700;2015;5;9;9;195;1.1;8.8;0;41; 
18700;2015;5;9;10;208;2.1;11.4;0;33; 
18700;2015;5;9;11;175;1.8;10.7;0;28; 
18700;2015;5;9;12;191;2.3;11.9;0;32; 
18700;2015;5;9;13;183;2.1;12.6;0;33; 
18700;2015;5;9;14;238;3.1;11.5;0;32; 
18700;2015;5;9;15;227;2.4;11.1;0;35; 
18700;2015;5;9;16;221;3;10;0;47; 
18700;2015;5;9;17;161;4;9.6;0;45; 
18700;2015;5;9;18;175;1.9;7.8;0.1;62; 
18700;2015;5;9;19;213;2.4;5.5;0.6;87; 
18700;2015;5;9;20;12;0.8;5;0.9;92; 
18700;2015;5;9;21;32;2.8;5;0.5;89; 
18700;2015;5;9;22;34;2.9;4.7;1;91; 
18700;2015;5;9;23;14;4.4;4.4;0.6;92; 
18700;2015;5;9;24;29;5.7;4.4;2.1;91; 
18700;2015;5;10;1;27;4.6;3.9;1;91; 
18700;2015;5;10;2;21;6.4;3.9;0.6;89; 
18700;2015;5;10;3;16;4.3;3.8;0.9;91; 
18700;2015;5;10;4;10;5.9;3.2;3.1;92; 
18700;2015;5;10;5;14;5.1;3.3;2.6;91; 
18700;2015;5;10;6;14;2.8;3.4;1.3;92; 
18700;2015;5;10;7;11;1.7;4.3;0.6;90;.
18700;2015;5;10;8;333;1.7;6.4;0;88; 
18700;2015;5;10;9;23;2.9;8.3;0;72; 
18700;2015;5;10;10;348;4.4;8.9;0;68; 
18700;2015;5;10;11;3;4.3;9.7;0;65; 
18700;2015;5;10;12;17;3.6;12.3;0;51; 
18700;2015;5;10;13;353;4;13.4;0;43; 
18700;2015;5;10;14;247;2.7;14.3;0;40; 
18700;2015;5;10;15;259;3.6;14.3;0;34; 
18700;2015;5;10;16;260;4.7;16.1;0;28; 
18700;2015;5;10;17;266;4.4;15;0;28; 
18700;2015;5;10;18;286;4.6;14.9;0;26; 
18700;2015;5;10;19;294;4.5;13.8;0;29; 
18700;2015;5;10;20;285;3.1;11.6;0;36; 
18700;2015;5;10;21;197;1.6;9.8;0;41; 
18700;2015;5;10;22;256;2.3;7.8;0;51; 
18700;2015;5;10;23;239;1;6.5;0;59; 
18700;2015;5;10;24;39;2.2;4.9;0;70; 
18700;2015;5;11;1;34;1.7;5.1;0;68; 
18700;2015;5;11;2;25;1.5;5.3;0;73; 
18700;2015;5;11;3;36;2;5.2;0.2;81; 
18700;2015;5;11;4;42;1.4;5;0.4;88; 
18700;2015;5;11;5;44;1.5;5.6;0;88; 
18700;2015;5;11;6;193;2.1;6.9;0;88; 
18700;2015;5;11;7;193;3.5;8.1;0;89;.
18700;2015;5;11;8;188;4.5;8.6;0;82; 
18700;2015;5;11;9;196;4.7;9.1;0;79; 
18700;2015;5;11;10;191;5.9;9.8;0;74; 
18700;2015;5;11;11;187;4.5;8.9;0;83; 
18700;2015;5;11;12;192;5.4;9.8;0.1;78; 
18700;2015;5;11;13;196;5;10.7;0;76; 
18700;2015;5;11;14;198;6.3;10.9;0;74; 
18700;2015;5;11;15;188;5.5;10.2;0;80; 
18700;2015;5;11;16;192;5.4;10.4;0;79; 
18700;2015;5;11;17;193;5.2;10.3;0.1;84; 
18700;2015;5;11;18;195;4.6;9.2;0.8;93; 
18700;2015;5;11;19;187;4.9;8.8;2.5;96; 
18700;2015;5;11;20;189;5.2;9;0.8;97; 
18700;2015;5;11;21;183;3.2;9.3;0;97; 
18700;2015;5;11;22;188;4.1;9.4;0;97; 
18700;2015;5;11;23;191;3.8;9.4;0;97; 
18700;2015;5;11;24;188;3.6;9.3;0;97; 
18700;2015;5;12;1;200;3.8;9.1;0;97; 
18700;2015;5;12;2;202;4.2;8.9;0;96; 
18700;2015;5;12;3;199;3.4;8.5;0;94; 
18700;2015;5;12;4;189;2.9;8.3;0;97; 
18700;2015;5;12;5;186;4.5;8.5;0;96; 
18700;2015;5;12;6;179;3.2;8.8;0;94; 
18700;2015;5;12;7;189;4.1;8.8;0;94;.
18700;2015;5;12;8;194;4.8;8.9;0;93; 
18700;2015;5;12;9;175;4.6;9.8;0;88; 
18700;2015;5;12;10;174;4.1;10.8;0;80; 
18700;2015;5;12;11;184;3.6;10.5;0.5;83; 
18700;2015;5;12;12;216;1.7;10.6;2;90; 
18700;2015;5;12;13;208;3.9;10;0.7;88; 
18700;2015;5;12;14;189;3.1;9.4;0.1;88; 
18700;2015;5;12;15;178;2.7;9.7;0;82; 
18700;2015;5;12;16;208;2.1;9.4;0;83; 
18700;2015;5;12;17;180;3.5;8.6;0;84; 
18700;2015;5;12;18;220;2.6;7.8;0.1;90; 
18700;2015;5;12;19;217;2.1;7.8;0.4;95; 
18700;2015;5;12;20;228;1.4;7.7;0;96; 
18700;2015;5;12;21;232;1.3;7.1;0;96; 
18700;2015;5;12;22;211;1.1;6.4;0;97; 
18700;2015;5;12;23;179;1.7;5.7;0;97; 
18700;2015;5;12;24;144;0.7;4.8;0;98; 
18700;2015;5;13;1;243;1.1;4.3;0;98; 
18700;2015;5;13;2;262;1.7;3.5;0;98; 
18700;2015;5;13;3;227;1.1;3.2;0;97; 
18700;2015;5;13;4;31;1;2.5;0;95; 
18700;2015;5;13;5;204;0.9;2.5;0;96; 
18700;2015;5;13;6;74;1.1;5.4;0;92; 
18700;2015;5;13;7;338;0.4;8.8;0;79;.
18700;2015;5;13;8;210;1.7;10.2;0;70; 
18700;2015;5;13;9;199;2.5;11.6;0;60; 
18700;2015;5;13;10;12;3.6;12.9;0;50; 
18700;2015;5;13;11;25;5.1;13.2;0;48; 
18700;2015;5;13;12;5;5.2;14;0;49; 
18700;2015;5;13;13;48;5.4;14;0;52; 
18700;2015;5;13;14;44;3.9;14.8;0;45; 
18700;2015;5;13;15;41;1.9;12.5;0.1;65; 
18700;2015;5;13;16;7;3.2;13.9;0;45; 
18700;2015;5;13;17;19;1.2;14.1;0;45; 
18700;2015;5;13;18;344;5.2;15.1;0;33; 
18700;2015;5;13;19;351;5.1;12.9;0.1;47; 
18700;2015;5;13;20;358;3.4;12.3;0;48; 
18700;2015;5;13;21;26;1.6;10.3;0;55; 
18700;2015;5;13;22;39;2.5;8.7;0;63; 
18700;2015;5;13;23;7;3.8;9.4;0;55; 
18700;2015;5;13;24;13;5;8.4;0;60; 
18700;2015;5;14;1;265;1.1;6.1;0;70; 
18700;2015;5;14;2;358;2.1;5.6;0;72; 
18700;2015;5;14;3;359;2.8;5.5;0;71; 
18700;2015;5;14;4;350;0.9;4;0;78; 
18700;2015;5;14;5;9;3.2;6.2;0;54; 
18700;2015;5;14;6;20;3.9;7.4;0;48; 
18700;2015;5;14;7;3;3.6;8.8;0;45;.
18700;2015;5;14;8;13;4;9;0;46; 
18700;2015;5;14;9;4;4.1;10.5;0;43; 
18700;2015;5;14;10;347;4;11.3;0;37; 
18700;2015;5;14;11;8;3.1;11.6;0;35; 
18700;2015;5;14;12;1;5;13;0;36; 
18700;2015;5;14;13;321;1.7;13.9;0;37; 
18700;2015;5;14;14;1;4.2;14.1;0;31; 
18700;2015;5;14;15;19;4;14.3;0;30; 
18700;2015;5;14;16;36;3.9;14.3;0;27; 
18700;2015;5;14;17;56;4.8;12.4;0;33; 
18700;2015;5;14;18;51;4.9;11.6;0;34; 
18700;2015;5;14;19;40;6.2;11;0;33; 
18700;2015;5;14;20;29;6.1;9.7;0;35; 
18700;2015;5;14;21;16;6.8;8.3;0;38; 
18700;2015;5;14;22;15;3.5;6.8;0;43; 
18700;2015;5;14;23;15;4.6;5.5;0;49; 
18700;2015;5;14;24;24;4.1;5.8;0;47; 
18700;2015;5;15;1;330;0.3;3.3;0;57; 
18700;2015;5;15;2;315;1.3;2.1;0;65; 
18700;2015;5;15;3;100;1.4;1.9;0;67; 
18700;2015;5;15;4;43;1.3;1.4;0;69; 
18700;2015;5;15;5;22;1.8;3.4;0;58; 
18700;2015;5;15;6;206;1.7;5.1;0;61; 
18700;2015;5;15;7;27;4.1;8.1;0;41;.
18700;2015;5;15;8;6;2.8;9.6;0;39; 
18700;2015;5;15;9;19;3.5;10.5;0;36; 
18700;2015;5;15;10;5;2.4;11.8;0;33; 
18700;2015;5;15;11;323;4;12.6;0;26; 
18700;2015;5;15;12;299;3.1;13.7;0;27; 
18700;2015;5;15;13;287;3.2;15;0;32; 
18700;2015;5;15;14;220;3.6;16.2;0;26; 
18700;2015;5;15;15;273;3;16.3;0;25; 
18700;2015;5;15;16;205;3.4;16.4;0;25; 
18700;2015;5;15;17;202;4.3;14.5;0;37; 
18700;2015;5;15;18;192;4.2;13.4;0;40; 
18700;2015;5;15;19;174;4.7;11.9;0;44; 
18700;2015;5;15;20;184;3.1;10.5;0;54; 
18700;2015;5;15;21;189;3.2;9.1;0;61; 
18700;2015;5;15;22;177;2.5;8.3;0;64; 
18700;2015;5;15;23;147;2.1;7.2;0;74; 
18700;2015;5;15;24;150;1.6;6.3;0;83; 
18700;2015;5;16;1;164;1.7;7.4;0;87; 
18700;2015;5;16;2;169;2.2;7.9;0;88; 
18700;2015;5;16;3;170;3;8.1;0;87; 
18700;2015;5;16;4;172;3.4;8.1;0;86; 
18700;2015;5;16;5;173;3.9;8.1;0;82; 
18700;2015;5;16;6;169;3.4;8.2;0;80; 
18700;2015;5;16;7;175;3.4;8.4;0;79;.
18700;2015;5;16;8;173;3.5;9.1;0;76; 
18700;2015;5;16;9;176;3;9.8;0;70; 
18700;2015;5;16;10;181;3.8;9.7;0;68; 
18700;2015;5;16;11;180;4.1;9.5;0;64; 
18700;2015;5;16;12;160;3.3;8.8;0.2;75; 
18700;2015;5;16;13;203;2.7;8.7;0.5;86; 
18700;2015;5;16;14;177;4.9;7.9;0.6;87; 
18700;2015;5;16;15;178;3.6;7.6;1.2;93; 
18700;2015;5;16;16;194;3.3;7.7;2.2;95; 
18700;2015;5;16;17;255;2.1;7.6;3.3;96; 
18700;2015;5;16;18;227;2.7;8.3;1.7;97; 
18700;2015;5;16;19;211;2.5;8.1;0.4;96; 
18700;2015;5;16;20;213;1.7;7.9;0;96; 
18700;2015;5;16;21;225;2.1;7.8;0.1;97; 
18700;2015;5;16;22;245;1.7;7.7;0;98; 
18700;2015;5;16;23;218;1.4;7.3;0;98; 
18700;2015;5;16;24;337;1.6;7.1;0;98; 
18700;2015;5;17;1;236;2.3;5.5;0;87; 
18700;2015;5;17;2;316;3.8;5.3;0;83; 
18700;2015;5;17;3;283;3.7;4.9;0;84; 
18700;2015;5;17;4;308;3.5;4.5;0.1;86; 
18700;2015;5;17;5;300;5.8;4.4;0.5;87; 
18700;2015;5;17;6;300;5.4;4.6;0.2;86; 
18700;2015;5;17;7;319;6.1;5.1;0.1;80;.
18700;2015;5;17;8;302;4.5;5.9;0;79; 
18700;2015;5;17;9;319;5.5;6.7;0;72; 
18700;2015;5;17;10;321;5;7.2;0;71; 
18700;2015;5;17;11;319;6.3;8.3;0;64; 
18700;2015;5;17;12;327;6.7;8.7;0;63; 
18700;2015;5;17;13;308;5.8;9.6;0;61; 
18700;2015;5;17;14;333;4.8;9.3;0;62; 
18700;2015;5;17;15;348;4.7;8.8;0;65; 
18700;2015;5;17;16;5;4.6;8.8;0;65; 
18700;2015;5;17;17;17;4.5;8.5;0;66; 
18700;2015;5;17;18;26;3.5;8;0;72; 
18700;2015;5;17;19;22;3.6;7.1;0;79; 
18700;2015;5;17;20;17;4.2;6.6;0;79; 
18700;2015;5;17;21;32;3.9;6.1;0;82; 
18700;2015;5;17;22;8;2;5.9;0;85; 
18700;2015;5;17;23;357;1.1;5.4;0;88; 
18700;2015;5;17;24;291;0.6;4.9;0;88; 
18700;2015;5;18;1;26;2.1;4.9;0;89; 
18700;2015;5;18;2;26;1.6;4.8;0;90; 
18700;2015;5;18;3;29;1.7;4.3;0;92; 
18700;2015;5;18;4;29;2.1;3.8;0;93; 
18700;2015;5;18;5;40;1.1;3.7;0;92; 
18700;2015;5;18;6;52;0.9;6.2;0;83; 
18700;2015;5;18;7;211;1.1;7.4;0;78;.
18700;2015;5;18;8;177;1.3;9.6;0;68; 
18700;2015;5;18;9;181;1.8;10.6;0;63; 
18700;2015;5;18;10;213;2.1;12.1;0;52; 
18700;2015;5;18;11;180;2.2;13.1;0;44; 
18700;2015;5;18;12;207;4;13.4;0;45; 
18700;2015;5;18;13;180;2.9;13.6;0;46; 
18700;2015;5;18;14;195;3.6;13.7;0;42; 
18700;2015;5;18;15;194;2.8;14;0;44; 
18700;2015;5;18;16;199;4.1;14.1;0;37; 
18700;2015;5;18;17;187;3.9;13;0;36; 
18700;2015;5;18;18;187;3.2;12.1;0;36; 
18700;2015;5;18;19;211;2.3;10.8;0;45; 
18700;2015;5;18;20;256;1.3;8.9;0;49; 
18700;2015;5;18;21;39;0.6;9.1;0;55; 
18700;2015;5;18;22;22;3.4;8;0;65; 
18700;2015;5;18;23;34;2.4;8.5;0;65; 
18700;2015;5;18;24;71;3.4;9.2;0;56; 
18700;2015;5;19;1;62;3.8;8.7;0;52; 
18700;2015;5;19;2;57;4.1;8.6;0;55; 
18700;2015;5;19;3;49;3.9;7.8;0;62; 
18700;2015;5;19;4;52;4.4;7.6;0;68; 
18700;2015;5;19;5;57;4;7.7;0;70; 
18700;2015;5;19;6;60;4.7;6.9;0.2;80; 
18700;2015;5;19;7;61;5.4;6.6;0.8;84;.
18700;2015;5;19;8;79;4.6;6.2;1.4;87; 
18700;2015;5;19;9;70;3.4;5.9;1.6;89; 
18700;2015;5;19;10;70;4.5;6.3;0.1;88; 
18700;2015;5;19;11;77;4.7;7.2;0;83; 
18700;2015;5;19;12;75;4.4;7.6;0.1;87; 
18700;2015;5;19;13;63;2.8;9.3;0.1;83; 
18700;2015;5;19;14;185;5.2;10.9;0;70; 
18700;2015;5;19;15;175;5;10.8;0;66; 
18700;2015;5;19;16;176;5.1;11.1;0;66; 
18700;2015;5;19;17;282;3.5;8;0.1;85; 
18700;2015;5;19;18;266;1.2;7.7;0.8;90; 
18700;2015;5;19;19;143;0.5;7.6;0.3;90; 
18700;2015;5;19;20;186;4.1;8.2;0;85; 
18700;2015;5;19;21;189;3.4;8.1;0;84; 
18700;2015;5;19;22;165;2.2;7.7;0;86; 
18700;2015;5;19;23;177;2.4;7.6;0;87; 
18700;2015;5;19;24;177;1.2;6.4;0.1;91; 
18700;2015;5;20;1;86;1.1;6.6;0;90; 
18700;2015;5;20;2;97;0.8;6.5;0;92; 
18700;2015;5;20;3;121;1.1;6.7;0;92; 
18700;2015;5;20;4;169;1.7;6.7;0;92; 
18700;2015;5;20;5;207;2.1;6.9;0;93; 
18700;2015;5;20;6;245;1.5;7.7;0;91; 
18700;2015;5;20;7;185;2.5;8.4;0;84;.
18700;2015;5;20;8;208;2.7;9.3;0;78; 
18700;2015;5;20;9;214;2.9;11.2;0;71; 
18700;2015;5;20;10;208;3.5;11.1;0;65; 
18700;2015;5;20;11;211;3.7;11.7;0;61; 
18700;2015;5;20;12;212;5.3;11.6;0;59; 
18700;2015;5;20;13;203;3.9;12.8;0;58; 
18700;2015;5;20;14;197;4.1;12.9;0;54; 
18700;2015;5;20;15;193;5.6;13.8;0;56; 
18700;2015;5;20;16;178;6.3;13.3;0;52; 
18700;2015;5;20;17;181;3.5;13.2;0;54; 
18700;2015;5;20;18;183;3.5;12.3;0;58; 
18700;2015;5;20;19;181;3.4;11.1;0;62; 
18700;2015;5;20;20;190;3.4;9.6;0;73; 
18700;2015;5;20;21;205;2.9;8.4;0;77; 
18700;2015;5;20;22;186;1.7;7.4;0;82; 
18700;2015;5;20;23;186;1.4;6.8;0;85; 
18700;2015;5;20;24;71;0.4;5;0;90; 
18700;2015;5;21;1;31;1;4.5;0;92; 
18700;2015;5;21;2;32;2.3;3.9;0;93; 
18700;2015;5;21;3;25;1.6;4;0;94; 
18700;2015;5;21;4;37;1.5;4.8;0;94; 
18700;2015;5;21;5;9;1.2;5.5;0;96; 
18700;2015;5;21;6;32;1.1;5.8;0;96; 
18700;2015;5;21;7;7;0.8;7.1;0;90;.
18700;2015;5;21;8;250;0.7;8.2;0;85; 
18700;2015;5;21;9;206;1.4;11.3;0;68; 
18700;2015;5;21;10;184;2.1;13.1;0;54; 
18700;2015;5;21;11;209;2.3;15.1;0;51; 
18700;2015;5;21;12;180;4.3;16.1;0;41; 
18700;2015;5;21;13;194;4.3;14.4;0;48; 
18700;2015;5;21;14;182;5.4;16.1;0;48; 
18700;2015;5;21;15;187;3.5;14.3;0;52; 
18700;2015;5;21;16;184;4.6;13.2;0;57; 
18700;2015;5;21;17;181;5.3;12;0;59; 
18700;2015;5;21;18;177;5.2;11.5;0;67; 
18700;2015;5;21;19;180;5.8;10.4;0;74; 
18700;2015;5;21;20;173;4.2;9.7;0;77; 
18700;2015;5;21;21;177;3;9.4;0;79; 
18700;2015;5;21;22;177;1.8;9.2;0;82; 
18700;2015;5;21;23;196;2.3;9.2;0;84; 
18700;2015;5;21;24;177;3.1;9.1;0;85; 
18700;2015;5;22;1;170;2.9;9;0;87; 
18700;2015;5;22;2;194;3.4;9;0;88; 
18700;2015;5;22;3;199;2.8;8.7;0;90; 
18700;2015;5;22;4;179;2.8;8.2;0;92; 
18700;2015;5;22;5;186;2.6;7.7;0;91; 
18700;2015;5;22;6;195;2.6;8.6;0.1;83; 
18700;2015;5;22;7;211;3;8.1;0.9;92;.
18700;2015;5;22;8;188;4.4;9.1;0;90; 
18700;2015;5;22;9;192;3.7;9.9;0;88; 
18700;2015;5;22;10;181;5.4;9.8;0;86; 
18700;2015;5;22;11;186;4.7;10.5;0;83; 
18700;2015;5;22;12;180;4.8;11;0;82; 
18700;2015;5;22;13;186;4.7;11.2;0;82; 
18700;2015;5;22;14;181;5.1;11.3;0;83; 
18700;2015;5;22;15;187;4.1;11.5;0;85; 
18700;2015;5;22;16;188;4.6;11.4;0;86; 
18700;2015;5;22;17;203;5.3;11;0.2;91; 
18700;2015;5;22;18;200;4;11.3;0;89; 
18700;2015;5;22;19;218;4.4;11.4;0;68; 
18700;2015;5;22;20;235;5.1;11.1;0;57; 
18700;2015;5;22;21;239;3.6;9.6;0;60; 
18700;2015;5;22;22;254;3.2;8.6;0;55; 
18700;2015;5;22;23;249;3.4;7.1;0;57; 
18700;2015;5;22;24;220;3.7;6.1;0;56; 
18700;2015;5;23;1;232;3.2;4.8;0;63; 
18700;2015;5;23;2;204;3.2;5;0;62; 
18700;2015;5;23;3;233;2.3;4.3;0;69; 
18700;2015;5;23;4;232;3.5;3.8;0;76; 
18700;2015;5;23;5;218;3.7;6;0;73; 
18700;2015;5;23;6;183;2.6;8.4;0;65; 
18700;2015;5;23;7;202;3.1;10.9;0;58;.
18700;2015;5;23;8;305;1.7;13.5;0;43; 
18700;2015;5;23;9;275;2.6;14.6;0;41; 
18700;2015;5;23;10;248;1.5;14.5;0;41; 
18700;2015;5;23;11;259;3.4;16.2;0;34; 
18700;2015;5;23;12;323;2;15.6;0;37; 
18700;2015;5;23;13;234;2.9;17.4;0;33; 
18700;2015;5;23;14;240;2.9;16.7;0;31; 
18700;2015;5;23;15;272;5;17.4;0;29; 
18700;2015;5;23;16;284;5;17.3;0;29; 
18700;2015;5;23;17;307;4.3;17;0;29; 
18700;2015;5;23;18;296;6.2;14.7;0;34; 
18700;2015;5;23;19;292;5.5;13.9;0;36; 
18700;2015;5;23;20;283;3.3;12.4;0;39; 
18700;2015;5;23;21;299;2.8;10.9;0;39; 
18700;2015;5;23;22;274;1.3;8.7;0;48; 
18700;2015;5;23;23;113;1.4;8.1;0;49; 
18700;2015;5;23;24;7;1.8;7.4;0;50; 
18700;2015;5;24;1;54;1.6;5.6;0;60; 
18700;2015;5;24;2;39;2.6;4.5;0;64; 
18700;2015;5;24;3;338;1.2;4.1;0;65; 
